poi_id,region_id
15232281,1
15334367,3
15579481,1
15349248,1
15581555,1
15637852,1
14132089,1
14175737,1
14199522,4
14910599,1
14796528,2
14910604,1
14991272,1
15146455,4
15224504,1
15321997,1
15690342,1
15745665,1
15618604,1
15645806,9
15709001,1
20235288,6
20303163,1
20902795,1
20957899,11
20948569,1
20958403,1
20991146,2
21057989,3
21074315,1
16733458,1
14199535,1
14910589,1
14948917,1
15363260,1
21083631,1
21170193,1
21158266,1
21192542,1
21265778,1
21268075,1
21306853,1
20871188,1
20974939,1
19000013,2
19041795,4
19085474,2
19122344,1
19763892,2
19807545,2
19920892,10
19207849,2
19242216,1
19313334,2
19408214,2
19649508,1
19649513,1
19842280,3
19808862,1
19841882,1
21028204,1
21192898,10
21209727,2
21211986,2
21251594,2
21359452,1
23043883,2
20218388,4
20256023,4
20241822,1
20813727,1
20902791,1
22999421,3
23028940,1
23089174,1
23218647,2
23294870,1
23296168,2
23309072,10
23310676,10
23382588,1
23392595,1
23503613,2
23596745,1
23705408,1
23816203,1
23309088,1
23467268,1
23499825,2
23513509,1
23752143,1
23693382,1
9996646,1
9883191,1
9996650,1
10187213,4
23675700,1
23474885,1
23480804,1
23714177,2
23517503,1
23766604,1
23728646,1
23715799,2
23716580,1
23759886,10
23760189,1
23790339,1
23898026,1
23910919,2
27130435,1
27131888,1
27175386,1
27161236,1
27415413,1
27450265,2
27422329,1
27303037,2
27415499,1
27419228,1
27479344,1
27462909,1
27443182,1
27491356,1
27466692,1
27469945,1
27489030,1
27508064,2
27514932,3
27486298,2
27518553,2
27519828,2
27540551,1
27516854,2
27506656,2
27511301,1
27514306,1
27532662,1
27522384,1
27535173,1
27531945,1
27673305,2
27706544,1
27672224,3
27732268,2
27714410,2
27718482,1
27730654,2
27729252,1
27737292,1
27734454,10
27744034,2
27796388,8
27743335,4
27820621,1
27820386,1
27845572,4
27798205,1
27926335,1
27926638,1
27934075,1
27930002,2
27935470,4
27937869,1
27966883,1
27983721,4
27974354,1
27982671,2
28047256,4
28043491,1
28044337,1
28037454,2
28097220,1
28043567,3
28118897,1
28105637,1
28127210,3
28125246,4
27150168,1
27148690,1
27150152,1
26861720,1
26996028,15
26899962,1
26968629,2
27001076,2
27036939,1
27095375,3
27103931,2
27101717,1
24116805,1
24129832,1
24139833,1
24421992,1
24848684,1
24834658,1
24976209,1
24959918,1
24994128,1
25049093,2
25076407,1
25210439,3
25159584,6
25253771,2
25241942,2
25245034,1
25316798,1
27536311,1
27532193,1
27699800,2
27715772,1
27672914,1
27719361,1
27709177,1
27739365,1
27726526,1
27741969,1
27905909,1
27755560,1
27857340,1
27951932,7
27926529,2
27703979,1
27704850,1
27796472,1
27886146,2
27905906,10
27917821,1
27941561,1
27963462,2
27979550,2
27979575,10
27982677,1
27979660,10
27985861,1
27978099,1
27495360,1
27501603,2
27500889,2
27506085,1
27508048,1
27509549,1
27541234,1
27648730,1
27654268,2
27706829,1
27706537,2
27738880,2
27728794,1
27730442,2
27842540,2
27926483,3
27925865,1
27926360,2
27930180,2
27941468,1
27930135,1
25004215,3
25073720,2
25093465,3
25213105,10
25197677,1
25165223,3
25239576,1
25258662,1
25262432,1
27066659,14
27111993,1
27108191,2
27097755,3
27116552,3
16717932,1
17181226,1
17321570,1
17369280,1
17461183,1
17477423,1
17483998,1
17528121,1
17558577,10
17539923,2
17695785,1
17822540,3
25332307,11
25337041,1
25423141,2
25453620,1
25462875,1
25550706,1
25571122,2
25573136,1
25755952,1
26103509,3
17253076,1
16932819,1
17352147,1
17306130,1
17695786,1
17816908,2
17796173,8
17816923,3
17844514,1
18847131,4
19041759,1
19097248,1
19139129,1
19435278,1
19776579,10
19623225,1
25428197,1
25547935,1
25576796,4
25804977,1
26234365,22
26264578,1
26329049,1
26434795,1
26628280,2
26603573,3
26661153,1
26656216,1
27181706,4
27461086,1
27417856,1
27983385,1
27997474,1
28012660,1
28007317,1
28003103,2
28029671,1
28044363,4
28036356,2
28031641,4
28056001,10
28061182,1
28121915,1
28125238,4
28105028,1
28146261,1
28130002,1
28142638,2
24020599,1
24113728,2
24088958,1
24124684,4
33004518,1
33004922,1
32998138,6
32999996,1
33007874,1
33030183,1
33037018,1
33024144,1
33055652,2
33026956,1
33062224,1
33028974,1
33066787,1
33031786,1
33069051,1
33038336,1
33083955,7
33039978,2
33062254,1
33073259,1
33073529,4
33085667,1
33089805,1
33099705,2
33105922,1
27415346,1
27436215,1
27478887,1
27494818,2
27466689,1
27504628,1
27501624,1
27511706,1
27511940,2
27541228,1
27648917,4
27718873,1
24001173,1
24026186,2
24070289,1
24132176,1
24107419,1
24984465,4
25065799,1
25087849,10
25166890,1
25175027,3
25256379,1
25256373,1
25329311,3
25308642,2
25292508,1
25295220,2
25256443,1
25263223,2
24871122,3
24916387,3
24963382,1
25004429,4
25048578,1
25079563,10
25174887,1
32714660,1
32712355,2
32702232,1
32708436,1
32716651,1
32714654,1
32760784,1
32825192,2
32826585,1
32791063,1
32814489,1
32808477,2
32862286,2
32840546,4
32890416,1
32859403,11
32935877,1
28382296,1
28416217,1
28562483,1
28587910,1
28663652,4
28650410,4
28652036,14
28664740,3
28664677,1
28668330,2
28122552,4
28115798,1
28155006,1
28161503,1
27153234,2
27417383,1
27430452,1
27535484,1
27671455,2
27703976,1
27706467,2
27706687,1
27717058,4
27735145,2
27800352,4
27929727,1
17623281,1
17713621,2
17693227,1
17806916,1
16739840,1
16780595,2
16797704,1
17713550,1
32716092,1
32724247,22
32761679,1
32784396,4
32831088,1
28513197,1
28612962,1
28657128,3
28659385,4
28653994,1
28897349,1
28653965,10
28666981,2
28668593,10
29037215,3
28985558,1
30017224,2
31671617,1
27771372,2
27965826,2
27963161,1
27961504,3
27981176,2
28010713,1
27992870,1
27995990,2
28054219,4
28038481,1
28106927,1
28102849,1
15216945,1
15521845,1
15637842,10
15224225,1
15530994,1
28745910,2
30076795,1
29017476,2
29018932,1
30513904,2
30710038,1
32696792,1
31661979,1
30793503,1
32696995,4
32710763,1
31930023,2
32720399,1
32742951,2
32707436,1
32742192,1
32841330,4
32822610,1
32830923,2
32824346,2
28413201,1
28467896,1
28477458,1
28458718,1
28105699,2
28118805,4
28123259,3
27417855,1
27422442,2
27435899,1
27536399,4
27670400,2
27726488,1
27746519,1
27760461,1
27949813,4
21133474,1
21171802,2
23949975,1
24058161,8
24070563,22
24088961,1
24177835,1
26840407,2
26806770,1
26808762,1
26822707,3
26724072,1
26696738,2
26698093,2
24897408,1
24922830,2
24822159,1
24968796,2
24994870,1
24973243,2
27122689,3
27136122,1
26857759,1
26821492,4
26822604,1
26859229,2
26861537,11
27163498,2
23214932,1
23274028,1
27688905,1
27661467,15
27674161,1
27707893,1
27731614,4
27921363,1
27927695,2
27931183,1
27961005,1
27111137,1
27118440,1
27122969,1
27111130,2
27131454,1
28580836,1
28663460,1
28664692,1
28755787,1
28986347,1
29013079,1
28148427,2
28155484,1
28190148,1
28220075,8
28184410,3
28213146,1
28260201,1
28214068,1
28288981,2
28138977,14
28149237,1
28153814,1
28244708,1
28183422,3
28213065,1
28271147,1
28340208,4
28667724,1
32706263,1
32798069,1
32834383,1
32822581,6
32908452,1
29327755,1
30936710,1
30483354,1
32668597,1
32601219,1
32626892,2
32716116,1
31912286,1
24064823,3
24139882,1
24980546,3
24981972,3
24984477,1
25147971,1
25397650,1
25456258,3
25463048,2
25456213,3
25416073,1
25418146,1
25458476,1
25946078,1
26217375,1
26227178,1
26259766,1
26344931,1
26327223,1
26337818,2
26338593,3
26441042,3
26464690,3
32992267,1
32975614,1
32976930,1
33006649,3
32988248,1
33017318,1
33018411,1
33019336,2
33053681,1
33057095,3
33072651,10
33110319,1
33113621,2
33120329,10
33121491,1
33138815,1
33152631,1
33224206,8
33217209,1
33219160,1
33226129,3
33224594,3
33189669,1
33245783,4
33243786,1
33250920,1
33252823,1
33266618,18
33311602,4
33322389,2
33306309,1
33355255,4
33343783,2
33345372,1
33349630,2
33400442,1
32979931,1
32927125,1
33042494,2
33053688,1
33033093,1
33046210,1
33065665,1
33072381,1
33100755,2
33074358,1
33117161,2
33122816,18
33123886,2
33110329,2
25852553,2
25925810,1
26193479,1
26258521,1
26365466,1
26365860,2
26456720,1
26444843,3
26639408,10
26628632,1
26684049,1
26639367,10
33399742,2
33400162,4
33367170,1
33399232,1
33382415,1
33391176,1
33441646,1
33404315,1
33418369,1
33442984,1
33444093,1
33472612,1
33595550,1
33440173,2
33595093,1
33671854,1
33787222,1
33813141,1
33595073,1
33673116,1
33712710,10
33675706,4
33787211,1
33736701,1
32980365,1
32935911,2
25323322,16
25423241,10
25575946,1
25986884,1
26230333,2
26229966,10
26320403,11
26310923,1
26364542,1
33761564,2
33787900,1
33680173,1
33737177,1
33787905,1
33862744,1
33677353,1
33950685,1
32991816,1
32980478,4
32995301,1
32996490,2
32999653,1
32988808,4
32997200,4
32997268,1
33021890,1
33023544,2
33010677,1
33359757,2
33359321,1
33671858,1
33761652,1
33787226,3
33745584,1
33813146,1
33962236,1
33956505,1
33872303,1
33983744,1
34027120,1
33986472,1
34033443,1
34036828,1
34002988,1
34003355,1
34046872,1
34036306,2
34053434,1
34056730,1
34045539,2
34066475,1
34068414,1
34076653,1
34084647,1
34106855,1
34144594,1
34127298,1
34255548,1
34244708,1
34310045,1
34304356,1
34320990,1
34311205,1
34316517,1
34327440,1
34325513,1
34319590,2
34295727,1
34331925,1
34367010,1
33787218,1
33677250,3
33394212,2
33369881,2
33404359,1
33411847,1
33443912,1
33595616,1
33787221,1
32980810,1
32970960,2
32983836,1
33993988,1
34002772,3
34028693,1
34043098,6
34034460,1
34066819,1
34048049,1
34074799,11
26877383,1
26867659,10
34279002,3
34282483,2
34241336,1
34258187,11
34258257,11
34312527,3
34297364,1
34284615,1
34284688,11
34334620,3
34340872,6
34329188,1
34350431,1
34299494,1
34333041,1
33787209,1
33787225,1
33871096,1
33988623,1
33989334,11
33974083,1
33974057,1
33984963,2
33962104,1
33999061,7
33974183,1
34005186,2
34033500,1
33999059,7
34099006,3
34069748,1
34096190,1
34115961,2
34098111,4
34146450,1
33670544,2
33876168,4
33949741,1
33861411,7
33954379,4
33863872,1
33950469,1
33960576,1
33969023,1
33994905,2
33995414,2
34022718,1
34034430,3
33974186,1
33680172,1
33595253,5
33881318,3
33897727,10
33787208,1
33787223,1
33966434,1
33951531,2
33987384,1
33994913,2
34024118,3
34023625,1
34135290,1
34144980,3
34112063,3
34187538,2
34146477,8
34224405,2
34257977,7
34234813,17
34288088,1
34302164,1
34258277,11
34254065,1
34275879,2
34304360,1
34321463,1
34310079,1
34297728,1
34332354,2
33002939,4
32995628,1
34065126,1
33724601,1
33951535,2
33962234,1
33949325,1
34002814,2
33870506,1
33874436,3
33919066,2
33862189,4
33969203,2
34021322,1
34013134,1
34030200,3
34026779,1
34064841,2
34023666,2
33995167,4
34002833,2
34046837,1
34084127,1
34094423,1
34097453,3
34127228,1
34133437,2
34345774,1
34344547,2
34382625,1
34384062,1
34355239,2
34367275,1
34416989,9
34412341,2
34449016,1
34430591,2
34110221,3
34145875,1
34127623,2
34160824,3
34288481,1
34248335,1
34244712,1
34311075,2
34315186,7
34288295,2
34320902,10
34350395,4
34398036,10
34334704,2
34374182,1
34384129,1
34420157,1
33985284,1
33995475,1
32904194,4
33503562,1
33443844,1
33787214,8
34350467,3
34350758,3
34384075,1
34386354,1
34386662,3
34328023,2
34388544,3
34367277,1
34391299,2
34342028,1
34347057,1
34406155,1
33990654,1
34067199,1
34108591,1
34127978,1
34115637,6
34168490,1
34331553,4
34337632,1
34411977,2
34423278,1
34405723,1
34478688,3
34419230,2
34471651,1
34432057,1
34471657,1
34479206,1
34514717,4
34476817,1
34445999,1
34501178,1
34495424,1
34502928,2
34514931,3
34514899,1
34518573,2
34480901,1
34516489,2
34485313,1
34524442,2
34495359,1
34532948,1
34509574,2
34509929,1
34508995,1
34515006,1
34435391,1
34464291,2
